time,attraction_index,attraction_name,wait_time,css_class,raw_value,date,scraped_at
08:15,1,オムニバス,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,2,ウエスタンリバー鉄道,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,3,カリブの海賊,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,4,ジャングルクルーズ,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,5,ツリーハウス,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,6,魅惑のチキルーム,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,7,ビッグサンダーマウンテン,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,8,シューティングギャラリー,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,9,カントリーベアシアター,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,10,トムソーヤ島いかだ,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,11,蒸気船マークトゥウェイン号,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,12,スプラッシュマウンテン,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,13,ビーバーブラザーズのカヌー探検,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,14,イッツ・ア・スモールワールド,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,15,プーさんのハニーハント,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,16,ホーンテッドマンション,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,17,アリスのティーパーティー,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,18,キャッスルカルーセル,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,19,シンデレラのフェアリーテイル・ホール,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,20,ピノキオの冒険旅行,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,21,ピーターパン空の旅,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,22,ミッキーのフィルハーマジック,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,23,白雪姫と七人のこびと,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,24,空飛ぶダンボ,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,25,ガジェットのゴーコースター,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,26,グーフィーのペイント&プレイハウス,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,27,チップとデールのツリーハウス,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,28,ドナルドのボート,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,29,ミニーの家,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,30,カートゥーンスピン,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,31,スター・ツアーズ,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,32,スペースマウンテン,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,33,バズ・ライトイヤーのアストロブラスター,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,34,モンスターズ・インク,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,35,美女と野獣の物語,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,36,ベイマックスのハッピーライド,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,37,スティッチ・エンカウンター,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,38,ハウス前グリーティング,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,39,ドナルドグリーティング,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,40,デイジーグリーティング,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,41,ミニーグリーティング,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:15,42,ミート・ミッキー,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,1,オムニバス,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,2,ウエスタンリバー鉄道,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,3,カリブの海賊,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,4,ジャングルクルーズ,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,5,ツリーハウス,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,6,魅惑のチキルーム,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,7,ビッグサンダーマウンテン,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,8,シューティングギャラリー,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,9,カントリーベアシアター,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,10,トムソーヤ島いかだ,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,11,蒸気船マークトゥウェイン号,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,12,スプラッシュマウンテン,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,13,ビーバーブラザーズのカヌー探検,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,14,イッツ・ア・スモールワールド,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,15,プーさんのハニーハント,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,16,ホーンテッドマンション,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,17,アリスのティーパーティー,0,B8,-,2026-06-04,2026-06-04 08:39:49
08:35,18,キャッスルカルーセル,0,B8,-,2026-06-04,2026-06-04 08:39:49
